road,tract
119,45
119,45
6,3
6,3
6,3
6,3
6,3
6,8
20,12
20,12
20,12
6,8
6,8
6,8
6,17
6,17
414,17
180,44
76,17
76,17
92,14
180,44
175,44
154,15
180,64
92,15
175,46
35,14
35,24
92,32
40,24
180,64
180,64
180,65
180,65
610,9
180,65
178,65
178,65
6,3
180,65
178,65
174,65
6,3
392,65
6,3
178,65
6,3
6,3
180,64
6,3
15,9
392,65
180,65
610,9
180,65
180,64
461,64
629,64
461,64
180,64
180,64
4,4
4,4
106,44
4,4
106,44
174,44
106,44
195,44
106,44
195,44
114,44
58,9
459,9
122,46
122,46
58,9
58,9
122,46
122,46
459,9
459,9
7,9
122,46
122,46
103,38
7,9
122,48
58,9
58,9
122,48
630,9
630,9
122,48
7,4
8,4
122,48
319,47
7,4
187,47
9,4
187,47
10,4
11,4
10,4
10,4
608,4
58,9
58,9
187,47
42,40
434,9
42,40
103,40
608,4
42,35
42,35
58,9
42,35
58,9
494,35
459,9
58,9
3,3
459,9
3,3
187,47
42,40
108,40
108,40
7,3
7,3
7,9
182,40
7,9
0,3
42,40
0,3
108,40
0,22
108,40
108,40
0,1
114,40
0,1
0,1
111,76
0,1
0,1
111,76
111,76
111,76
51,1
51,1
51,1
51,1
51,1
216,72
51,1
216,72
216,76
51,0
51,0
430,19
430,19
226,76
216,76
86,0
51,0
216,76
216,76
216,107
83,0
83,0
334,42
334,42
79,0
79,0
83,0
83,0
612,42
83,0
216,72
176,0
176,0
83,0
83,0
108,40
334,40
518,0
631,40
518,0
518,0
518,0
176,0
176,0
176,0
586,0
176,0
200,41
200,41
119,45
200,41
83,0
79,0
106,44
83,0
195,46
461,64
83,0
83,0
586,0
195,46
195,64
195,64
83,0
195,64
83,0
195,64
195,64
195,64
195,65
195,65
195,65
51,1
182,46
51,1
182,46
182,46
85,1
89,1
51,0
182,46
82,1
102,46
102,67
82,1
102,67
51,0
51,0
102,67
534,67
82,0
83,0
498,58
124,49
51,1
124,49
127,1
124,49
124,49
124,49
102,58
124,49
51,1
51,1
124,49
124,49
82,1
124,49
51,1
42,35
51,1
250,1
42,35
42,35
128,1
51,1
494,35
51,1
250,1
48,14
48,14
157,35
250,1
105,47
48,14
250,1
105,47
48,14
251,14
251,14
30,47
30,47
30,47
124,47
124,47
251,14
251,14
124,47
124,47
124,47
124,47
250,43
124,49
42,40
114,36
114,36
251,14
251,14
625,36
42,40
632,0
625,36
632,0
42,40
182,36
88,0
85,0
625,36
42,40
88,0
88,0
42,40
625,36
85,0
633,0
103,40
90,0
625,36
90,0
90,0
42,35
90,0
90,0
42,35
633,0
89,0
187,35
187,47
634,47
187,47
51,1
51,1
48,1
187,47
0,1
122,48
0,1
185,47
122,48
122,49
51,1
125,49
125,49
250,1
125,49
249,1
249,1
125,49
125,49
125,49
249,1
48,14
249,1
15,58
48,14
48,14
125,58
251,14
617,59
251,14
251,14
125,9
49,14
50,1
49,1
125,4
49,1
125,4
125,4
49,1
125,4
125,4
635,14
125,4
49,1
125,122
635,14
125,122
251,14
251,14
125,23
251,14
18,23
58,63
127,1
58,63
519,63
58,63
128,1
168,63
168,63
127,1
75,63
127,1
128,1
75,63
438,63
127,1
51,1
636,63
51,1
250,1
467,102
75,102
628,102
51,1
250,1
250,1
487,102
30,102
249,1
487,103
49,1
250,1
487,103
48,1
487,103
48,1
487,103
0,0
0,1
413,103
413,103
1,1
413,103
82,1
557,103
258,6
413,123
413,123
1,1
413,123
82,1
413,6
413,124
126,1
126,1
75,124
75,124
126,1
75,124
126,1
306,124
89,1
306,5
306,5
82,1
306,5
306,5
82,1
306,5
82,1
82,1
63,5
13,7
82,1
13,7
82,1
85,1
13,7
85,1
85,1
251,1
85,1
85,1
85,1
85,43
49,43
49,0
86,0
143,13
119,45
143,12
143,12
119,45
143,13
5,2
5,2
86,0
586,0
586,0
586,0
83,0
5,2
2,2
120,45
2,5
119,45
2,5
2,5
119,45
82,1
82,1
82,0
5,2
82,0
86,0
86,0
86,0
251,0
86,0
86,0
86,0
2,2
2,5
120,45
2,5
215,19
82,1
2,5
89,1
5,2
89,1
89,1
89,1
2,5
172,1
5,2
5,2
89,1
87,1
89,43
152,43
89,43
5,2
151,45
5,2
5,2
5,2
151,45
42,40
151,45
216,72
114,76
402,76
2,2
114,76
114,76
114,40
114,40
114,40
114,40
216,72
216,72
5,2
637,41
637,41
561,119
428,41
111,41
216,41
111,41
110,42
216,72
216,72
216,72
5,2
216,72
216,72
216,72
216,72
216,72
111,41
111,41
637,41
111,41
111,41
428,41
111,41
113,72
113,72
204,72
203,72
113,72
204,72
113,42
111,41
204,72
115,41
115,41
110,41
204,72
111,41
204,72
204,72
505,72
204,19
204,19
204,19
204,19
204,19
204,19
204,19
204,19
103,19
103,107
103,107
103,107
103,107
103,107
111,107
103,40
55,34
55,34
55,34
55,34
55,34
187,34
187,34
42,35
187,35
158,35
158,35
185,35
185,47
159,39
30,39
634,47
30,47
30,47
30,39
107,39
187,34
111,34
477,34
477,34
477,34
477,34
42,35
111,107
111,107
638,107
494,107
111,107
638,107
638,107
337,34
38,19
111,107
103,107
66,2
103,107
111,107
63,2
111,107
63,2
63,2
63,2
63,2
63,2
63,2
304,2
377,2
639,2
638,76
147,2
71,2
638,76
63,2
638,76
63,2
638,76
638,76
63,2
114,40
42,40
63,2
114,36
71,2
5,2
5,2
71,2
114,36
71,2
104,36
2,2
63,2
106,44
63,2
106,44
640,170
106,44
63,170
63,170
106,44
106,44
106,44
63,170
195,44
63,170
114,44
66,170
63,170
195,46
63,170
195,46
629,64
641,170
629,64
385,171
180,64
642,172
180,64
195,46
642,172
642,172
461,64
63,172
180,64
63,172
629,64
180,65
643,172
644,172
644,172
644,172
645,173
180,65
644,172
180,65
178,65
174,65
644,172
174,65
392,65
645,173
178,65
645,173
302,2
302,2
392,65
178,65
66,2
66,2
302,2
66,2
388,2
392,65
66,2
392,65
66,2
392,65
66,2
392,65
66,2
102,46
66,2
303,2
182,46
66,2
66,2
182,46
392,46
182,46
304,2
66,170
182,46
66,170
102,46
63,170
103,67
102,67
66,170
102,67
66,170
102,67
102,67
385,174
102,67
385,174
102,67
646,174
122,49
587,58
385,174
647,174
385,171
124,49
498,58
124,49
304,2
124,49
304,2
124,49
124,49
305,91
102,58
124,49
304,2
305,91
124,49
305,91
305,12
262,91
124,49
124,49
122,48
5,2
5,2
122,48
5,2
122,48
122,48
71,2
5,2
185,47
122,48
103,38
122,48
2,5
103,48
103,48
20,12
103,48
20,12
15,67
15,67
15,67
5,2
5,2
5,2
187,35
187,35
187,47
71,2
187,47
5,2
2,2
187,47
319,47
15,67
319,47
319,47
185,47
185,47
185,48
185,48
186,49
185,48
71,2
185,48
63,2
341,18
215,19
215,19
215,19
71,2
648,19
5,2
648,19
5,2
648,19
71,2
187,34
5,2
111,34
187,34
648,19
38,19
187,34
138,7
648,19
2,5
111,19
187,34
2,5
649,19
187,34
648,19
111,19
2,5
648,19
187,35
341,18
341,18
19,13
20,12
13,7
215,18
13,7
66,5
63,5
13,7
648,19
111,19
13,7
111,19
13,7
13,7
22,6
22,6
25,6
22,6
111,18
28,6
133,6
133,6
133,6
216,19
494,107
494,107
494,107
494,107
29,5
494,107
111,19
41,19
111,19
11,11
648,19
11,11
11,11
11,11
11,11
11,11
429,19
11,50
216,72
11,50
11,50
485,50
216,76
413,50
216,76
413,50
413,50
216,19
413,50
130,50
216,76
430,19
413,15
216,76
413,15
486,15
226,76
413,15
216,76
413,15
413,16
216,76
216,76
216,76
216,107
413,16
413,16
334,42
216,72
334,42
413,16
25,16
25,16
25,16
334,42
25,16
612,42
22,16
25,6
216,72
15,9
334,40
334,40
334,40
15,9
16,9
631,40
11,11
42,40
11,11
11,11
3,3
3,3
3,3
3,3
3,3
6,3
3,3
170,3
334,36
3,3
195,41
3,3
195,41
195,41
3,3
3,3
195,41
155,3
195,44
195,44
156,3
195,44
58,9
195,44
195,44
58,9
195,44
195,44
58,9
114,38
114,44
9,4
9,4
122,46
182,38
9,4
326,38
9,4
122,46
182,38
3,3
3,3
332,38
182,38
122,46
9,4
11,4
3,3
122,46
182,38
3,3
10,4
182,38
6,3
103,36
11,4
103,36
326,38
4,4
103,37
155,3
156,3
108,40
15,9
58,9
58,9
58,9
182,40
58,9
182,40
58,9
182,40
182,36
0,3
3,3
42,40
3,3
3,3
3,3
58,9
58,9
58,9
58,9
58,4
58,4
58,4
8,4
42,40
195,41
7,4
114,40
108,40
9,4
9,4
195,41
9,4
9,4
9,4
61,4
9,4
42,40
108,40
108,40
108,40
4,4
108,40
10,4
195,41
11,4
53,4
11,4
53,4
195,41
326,38
54,4
326,38
18,23
11,4
326,38
51,4
51,4
326,38
326,38
4,4
11,4
4,4
326,38
182,36
11,4
53,4
11,4
103,36
54,4
53,4
54,4
103,36
53,4
42,35
51,4
105,37
105,37
51,4
42,35
611,34
187,34
51,4
51,4
108,34
55,34
51,4
187,34
108,34
11,11
16,9
477,34
187,35
187,35
477,34
158,35
477,34
158,35
15,9
185,35
16,9
185,47
185,47
17,9
15,8
15,17
44,20
15,20
30,47
30,47
124,47
45,11
30,39
30,39
319,39
45,11
45,11
58,39
30,39
18,11
102,58
498,58
11,11
11,11
124,49
102,49
102,49
30,39
11,50
58,31
11,50
11,50
11,50
11,50
18,11
11,11
58,31
125,49
11,11
58,31
413,11
11,11
125,49
102,49
58,31
413,11
413,11
413,11
413,11
650,49
58,31
626,31
58,31
102,67
30,17
15,17
103,67
413,11
413,11
102,67
413,11
413,11
414,17
102,67
414,17
102,67
102,67
587,58
414,17
414,17
414,17
414,17
414,17
182,46
182,46
414,17
432,46
432,46
44,20
45,20
45,20
45,20
45,17
45,17
45,17
182,46
182,46
102,46
103,67
102,67
92,17
154,15
102,67
46,17
102,67
102,67
46,15
545,67
102,67
46,15
102,58
46,17
46,17
46,17
45,17
45,17
124,49
124,49
124,49
45,17
45,17
124,49
45,17
124,49
44,20
124,49
44,20
124,49
124,49
124,49
6,17
6,17
124,49
124,49
76,17
76,17
76,17
72,14
124,49
187,47
76,17
45,17
3,3
3,3
3,3
3,3
3,3
3,3
187,47
187,47
6,3
187,47
187,47
6,3
6,3
634,47
6,3
187,47
187,47
187,47
6,3
6,3
6,3
185,47
6,3
185,47
412,8
185,47
185,47
319,47
6,17
3,3
185,47
0,3
3,3
185,47
122,48
122,48
3,3
97,3
97,3
124,47
122,49
97,3
125,49
97,3
125,49
125,49
125,49
97,3
97,3
125,49
4,3
4,3
97,3
3,3
125,49
125,49
125,49
0,3
125,49
3,3
3,3
125,49
125,49
3,3
3,3
3,3
15,58
4,3
6,3
651,58
125,58
617,59
125,59
125,59
4,4
4,4
4,4
125,9
125,9
53,4
125,9
53,4
125,9
53,4
53,4
434,9
53,4
53,4
125,4
53,4
125,4
18,10
125,4
125,122
125,122
3,3
3,3
3,3
3,3
3,3
125,23
160,23
160,23
3,3
161,23
161,23
160,23
294,104
16,9
16,9
294,104
294,104
75,23
3,3
75,23
168,63
168,63
3,3
294,104
3,3
294,104
294,104
3,3
3,3
3,3
3,3
4,3
495,150
58,9
4,4
58,9
4,4
11,4
11,4
58,4
58,4
58,4
58,4
11,4
58,4
58,4
58,23
11,11
58,23
18,11
11,11
11,11
18,23
11,11
11,11
11,11
294,104
58,63
11,11
294,104
11,50
485,50
58,63
485,50
652,104
485,15
519,16
58,63
168,63
485,16
168,63
168,63
485,16
485,16
124,49
485,16
124,49
102,49
102,49
485,16
487,103
125,49
487,103
102,49
487,103
487,103
487,103
58,21
58,21
15,58
58,9
487,103
487,103
58,9
58,9
413,103
413,103
58,9
258,6
413,123
413,123
413,123
413,123
413,6
413,124
133,124
319,47
133,124
187,47
187,47
187,47
187,47
133,124
122,48
122,48
133,6
122,48
133,6
133,6
122,49
133,6
133,7
124,49
13,7
13,7
124,49
13,7
124,49
14,7
13,7
124,49
124,49
13,7
13,7
2,5
2,5
143,12
143,13
143,12
319,37
319,47
307,13
143,13
103,38
5,2
5,2
5,2
71,2
122,48
71,2
60,22
122,48
30,22
187,47
187,47
60,22
51,1
187,47
51,1
103,38
103,38
103,38
60,1
122,48
250,1
250,1
60,1
122,48
122,48
250,1
60,1
122,48
122,48
319,47
60,1
60,1
187,47
0,1
51,1
187,47
187,47
122,48
1,1
51,1
122,48
0,1
122,48
1,1
51,1
122,48
122,48
250,1
122,48
51,1
122,48
1,1
122,49
51,1
51,1
124,47
122,49
250,1
125,39
249,1
250,1
122,31
122,31
250,1
250,43
57,31
250,43
72,0
100,0
36,0
35,0
36,0
36,0
250,43
87,43
36,0
250,43
250,43
36,0
36,0
36,0
72,0
36,0
36,0
1,43
1,43
36,0
152,43
0,22
152,43
152,43
36,0
152,43
87,43
36,0
49,43
35,0
36,0
260,43
49,43
30,22
30,22
30,22
30,22
172,0
30,22
30,22
30,22
49,43
49,43
83,0
49,43
260,43
30,8
30,8
30,17
30,17
49,43
49,43
83,0
85,43
6,8
49,43
49,0
413,11
15,20
83,0
120,45
119,45
83,0
45,20
15,20
83,0
478,32
478,175
478,175
607,175
478,175
83,0
478,176
478,176
83,0
478,176
478,176
27,176
478,26
478,26
478,26
408,6
406,6
605,26
408,26
246,27
246,27
63,27
246,27
63,5
51,1
51,1
409,27
70,5
408,27
410,27
63,2
51,1
51,1
71,2
63,2
85,1
51,0
5,2
86,0
51,0
411,27
51,0
409,27
3,3
411,27
411,27
0,3
5,2
3,3
3,3
0,3
3,3
3,3
97,21
5,2
3,3
3,3
0,3
3,3
3,3
47,3
5,2
5,2
5,2
0,22
0,22
5,2
36,1
71,2
0,1
5,2
2,2
48,1
0,0
0,1
2,2
0,1
51,1
2,5
5,2
5,2
5,2
4,4
4,4
5,2
2,2
11,4
11,4
54,4
11,4
11,11
15,9
16,9
5,2
58,31
58,31
58,21
2,5
15,9
15,9
143,12
15,9
20,12
20,85
20,85
15,9
15,9
15,9
5,2
5,2
58,31
58,31
626,31
71,2
95,31
2,2
54,31
54,31
2,2
54,31
2,5
102,21
2,5
88,21
88,21
88,21
5,2
5,2
88,21
5,2
88,21
88,21
71,2
30,21
30,21
30,21
5,2
2,2
30,21
30,21
30,21
30,21
30,21
66,2
0,1
63,5
35,0
0,1
48,1
0,0
0,1
0,0
0,1
0,1
1,1
1,1
126,1
58,31
1,1
105,37
1,1
79,1
105,37
105,37
105,37
1,1
105,37
1,43
0,3
187,47
47,3
0,22
187,47
187,47
0,22
320,47
0,1
320,47
36,1
320,47
124,47
0,1
30,39
48,1
30,39
200,41
0,1
200,41
0,0
199,44
0,1
1,1
1,1
200,38
1,1
1,1
200,38
200,38
79,1
1,1
1,1
3,3
0,3
200,38
3,3
3,3
103,37
200,38
9,4
103,38
3,3
9,4
199,44
3,3
106,44
3,3
106,44
3,3
10,4
11,4
4,3
6,3
106,44
106,44
195,44
195,44
114,38
114,44
122,46
122,46
4,4
4,4
4,4
122,46
122,46
122,48
122,48
58,9
122,48
58,9
58,9
434,9
122,48
434,9
122,48
185,47
185,48
185,48
608,4
185,48
185,48
610,4
185,48
3,3
105,37
105,37
4,3
105,37
6,3
187,47
187,47
187,47
187,47
319,47
187,47
58,9
187,47
187,48
58,9
653,48
459,9
187,48
58,9
184,48
459,9
459,9
103,40
42,35
7,3
7,3
105,37
7,3
103,37
7,9
7,9
3,3
103,38
3,3
3,3
3,3
3,3
103,38
3,3
3,3
105,37
6,3
105,37
42,35
494,35
42,35
42,35
42,35
4,4
42,35
4,4
11,4
42,35
36,18
107,35
30,39
30,39
11,4
11,4
30,47
30,47
30,47
30,47
11,4
18,11
11,11
11,11
30,39
30,39
11,11
11,11
11,11
11,11
58,39
11,11
11,50
30,31
11,50
30,31
485,50
485,50
30,31
485,15
30,31
485,15
30,21
30,21
30,21
30,21
30,21
30,21
30,21
485,16
30,21
466,16
46,16
46,16
46,16
46,16
4,22
47,3
46,16
4,22
487,103
47,3
22,6
47,3
51,22
47,3
47,3
413,123
47,3
413,123
47,3
60,22
60,22
30,22
60,22
413,123
413,123
60,22
72,1
413,123
413,124
133,124
43,1
43,1
36,1
43,1
133,124
13,7
129,14
129,14
129,14
66,5
22,14
13,7
13,7
13,7
22,15
23,15
22,15
25,15
22,15
143,12
22,15
143,13
143,13
307,13
22,16
22,16
22,16
25,16
22,16
143,13
27,16
5,2
25,6
5,2
25,6
131,6
25,6
131,6
25,6
25,6
25,6
2,5
2,5
132,6
143,12
143,12
133,6
133,6
133,6
133,7
13,7
13,7
14,7
13,7
75,2
74,2
13,7
74,2
74,2
73,2
138,7
74,2
304,2
2,5
2,5
2,5
2,5
143,12
74,2
143,13
143,12
63,2
63,2
307,13
143,13
63,2
63,2
63,2
63,2
63,2
71,2
147,2
81,2
80,2
20,85
71,2
5,2
66,26
143,13
27,26
605,26
13,13
530,26
66,27
66,26
20,85
66,26
13,7
66,29
138,7
66,29
66,27
150,27
66,27
13,7
13,7
66,7
66,5
66,5
66,5
133,6
133,7
13,7
66,5
13,7
66,5
66,2
308,103
75,103
75,103
654,123
66,2
75,123
75,123
75,123
99,29
66,29
66,29
75,124
66,29
133,124
133,6
133,6
133,6
99,145
99,145
655,145
655,33
655,33
160,23
35,24
166,23
92,32
168,63
75,63
92,32
75,63
99,32
92,32
478,32
478,32
478,32
99,32
99,32
30,22
58,9
58,9
6,8
6,8
49,17
58,4
6,17
49,17
160,23
58,4
72,14
76,17
58,4
76,17
519,23
58,23
154,15
35,15
35,14
3,3
58,63
3,3
167,23
3,3
4,3
4,3
544,58
125,58
4,22
47,3
4,22
58,9
3,3
15,9
3,3
3,3
58,9
3,3
459,9
3,3
15,9
3,3
459,9
7,9
610,4
4,3
122,48
6,3
122,48
171,49
122,49
124,49
124,49
124,49
124,49
124,49
7,4
124,49
7,4
8,4
124,49
124,49
9,4
58,4
9,4
58,4
102,49
9,4
58,4
9,4
58,4
103,38
9,4
109,38
61,4
9,4
61,4
58,4
3,3
9,4
3,3
3,3
3,3
3,3
3,3
103,38
3,3
103,38
122,48
10,4
6,3
122,48
200,41
200,38
200,38
114,38
200,38
11,4
200,38
4,4
3,3
200,38
3,3
200,38
200,38
3,3
200,38
54,21
103,38
103,38
3,3
0,3
0,3
47,3
0,22
0,1
200,41
35,0
200,41
0,1
199,44
200,41
0,1
199,44
0,1
106,44
1,1
1,1
1,1
106,44
79,1
106,44
106,44
1,1
195,44
1,1
114,38
114,44
0,3
47,3
195,46
0,22
195,46
0,22
0,1
36,1
15,46
15,46
48,1
15,46
15,46
0,1
178,65
15,46
1,1
1,1
102,46
1,1
79,1
1,1
195,65
1,1
3,3
3,3
3,3
3,3
0,3
3,3
3,3
3,3
103,67
3,3
102,46
103,67
3,3
3,3
178,65
6,3
178,65
178,65
174,65
174,65
392,65
4,4
392,65
182,46
394,46
4,4
15,46
4,4
4,4
15,46
182,46
10,4
53,4
103,38
54,4
53,4
11,4
103,48
54,4
51,4
11,11
18,11
462,46
11,11
11,11
392,65
11,11
11,11
11,11
11,11
195,65
182,46
11,11
392,46
11,11
182,46
122,48
11,50
11,50
485,50
11,50
11,50
103,38
45,11
103,38
45,11
45,11
45,11
44,20
103,38
15,20
30,17
30,17
103,38
122,48
15,17
413,11
414,17
414,17
414,17
30,11
15,17
413,11
44,20
319,37
319,47
15,20
187,47
414,17
187,47
187,47
187,47
122,48
414,17
414,20
51,4
51,4
187,48
187,48
187,48
186,49
11,11
185,48
186,49
11,11
186,49
124,49
124,49
18,11
102,67
11,11
11,11
102,67
11,11
11,11
102,67
102,67
587,58
11,11
11,11
11,11
498,58
9,4
9,4
15,58
124,49
124,49
124,49
11,4
10,4
182,46
11,4
4,4
4,4
182,46
432,46
58,4
58,4
9,4
58,4
58,4
432,67
182,36
9,4
61,4
9,4
61,4
10,4
9,4
182,38
61,4
11,4
182,38
182,38
4,4
10,4
182,38
53,4
53,4
182,38
182,46
3,3
3,3
182,46
3,3
3,3
102,46
182,46
3,3
182,46
182,40
182,40
182,40
182,40
182,40
182,36
182,40
3,3
3,3
182,40
111,76
111,76
3,3
3,3
3,3
3,3
103,40
103,40
3,3
3,3
103,40
3,3
3,3
3,3
103,40
3,3
3,3
3,3
494,107
42,35
494,107
494,34
4,3
6,3
494,34
55,34
216,76
216,76
216,107
216,107
216,107
4,4
4,4
216,107
4,4
216,19
216,19
494,107
53,4
53,4
4,4
216,72
216,72
216,76
216,76
7,4
8,4
7,4
226,76
216,76
9,4
216,72
334,42
9,4
9,4
608,4
334,42
334,42
334,40
334,40
58,4
334,40
631,40
631,40
9,4
58,4
58,4
11,4
334,36
9,4
61,4
42,40
9,4
10,4
9,4
61,4
195,41
326,38
326,38
326,38
11,4
4,4
4,4
326,38
114,36
326,38
326,38
3,3
3,3
3,3
3,3
326,38
326,38
3,3
3,3
326,38
3,3
3,3
103,38
6,3
4,4
4,4
11,4
11,4
105,37
105,37
11,4
51,4
51,4
51,4
187,47
54,4
53,4
54,4
187,47
105,37
105,37
105,37
105,37
53,4
53,4
53,4
425,37
105,37
105,37
105,37
3,3
103,38
3,3
103,38
3,3
103,38
103,38
103,38
6,3
103,38
103,38
103,38
103,38
122,48
16,9
122,48
122,48
3,3
3,3
122,48
3,3
3,3
122,48
3,3
3,3
3,3
185,47
122,48
4,3
124,47
125,49
125,49
125,49
125,49
4,4
54,4
125,49
11,4
125,49
11,11
125,49
125,49
125,49
11,11
11,11
11,11
11,11
15,58
125,58
11,11
11,11
651,58
125,58
11,11
11,50
617,59
125,59
125,59
11,50
125,59
125,9
125,9
125,9
485,16
125,9
485,16
485,16
485,16
125,4
125,4
487,103
125,4
487,103
125,4
487,103
125,4
125,4
487,103
487,103
487,103
487,103
125,122
413,103
413,103
125,23
125,23
557,103
160,23
413,123
125,23
413,123
413,123
160,23
160,23
413,123
413,123
161,23
160,23
413,6
413,124
75,23
133,124
133,124
133,6
294,104
294,104
294,104
294,104
133,6
294,104
294,104
133,6
133,6
133,6
75,23
168,63
168,63
13,7
294,104
13,7
294,104
13,7
13,7
13,7
294,104
294,104
656,105
2,5
656,105
310,101
310,101
310,101
310,101
310,101
310,106
521,106
143,13
310,106
310,106
143,12
310,169
307,13
143,13
310,169
310,169
310,169
5,2
310,169
310,169
306,169
306,169
306,169
5,2
657,144
2,2
306,144
2,5
2,2
2,2
5,2
2,5
2,2
2,2
2,5
2,5
2,5
5,2
5,2
5,2
71,2
5,2
5,2
5,2
5,2
71,2
5,2
2,2
5,2
5,2
5,2
5,2
5,2
5,2
5,2
2,2
5,2
5,2
5,2
5,2
2,2
2,2
5,2
5,2
5,2
71,2
5,2
2,2
2,2
5,5
2,2
2,5
2,5
5,2
522,2
63,2
63,2
304,2
63,2
71,2
78,2
63,2
63,2
63,2
63,2
71,2
5,2
273,94
273,94
273,94
273,94
273,95
273,95
276,95
30,31
276,95
276,95
291,99
376,99
291,99
263,2
289,2
289,2
289,2
289,2
289,2
63,2
63,2
377,2
264,2
264,2
63,2
264,2
277,92
279,96
279,96
279,96
279,96
279,96
280,92
280,92
281,92
280,92
266,92
268,92
268,92
268,92
30,21
268,92
271,92
273,94
270,92
274,92
30,21
30,21
270,92
270,92
270,92
30,21
270,92
270,92
280,92
279,97
279,97
279,96
279,96
279,96
279,96
279,96
279,96
279,96
280,92
280,92
384,92
266,92
382,92
268,92
283,92
270,92
270,92
270,92
284,92
270,92
270,92
283,92
270,92
270,92
270,92
270,92
270,92
270,92
270,92
273,94
273,94
273,94
273,94
287,95
287,95
287,95
287,95
287,95
287,95
525,99
66,2
63,5
5,2
66,5
66,2
63,5
5,5
2,2
5,5
2,2
2,5
2,5
20,85
20,85
13,13
20,85
2,2
5,2
5,2
5,2
5,2
5,5
5,5
2,2
2,5
5,2
5,2
5,2
71,2
5,2
2,2
2,2
5,5
5,5
2,2
5,2
2,2
2,2
2,2
73,2
75,2
63,2
63,2
63,2
63,2
63,2
63,2
63,2
63,2
71,2
5,2
147,2
515,2
81,2
71,2
2,2
92,33
92,33
66,26
605,26
64,6
96,29
98,29
66,27
66,29
66,27
67,29
66,29
66,29
66,27
99,29
63,30
66,7
306,7
66,5
66,5
73,2
66,5
73,2
90,0
66,2
66,2
66,2
66,2
66,2
66,2
66,2
76,22
76,22
76,22
76,22
51,1
76,22
72,1
76,22
72,1
72,1
72,1
76,17
72,14
76,17
76,17
92,14
35,15
35,14
92,32
35,24
92,32
92,32
92,32
153,32
92,32
91,24
529,33
92,33
185,47
171,47
159,39
30,39
30,39
107,39
107,39
76,39
76,39
72,18
76,39
76,39
72,18
72,18
72,0
76,31
76,31
72,0
76,31
72,0
76,31
88,21
76,21
72,0
72,0
72,0
105,37
103,37
103,38
105,37
103,38
103,38
106,38
105,37
105,37
105,37
105,47
103,38
122,48
122,48
122,48
122,48
122,48
122,48
185,47
122,48
122,49
122,49
122,31
57,31
57,31
57,0
43,0
43,0
35,0
43,0
35,0
35,0
35,0
36,0
35,0
35,1
35,1
43,1
35,1
43,1
35,1
35,1
35,1
35,1
60,1
36,14
22,14
35,15
22,15
22,15
22,15
23,15
25,15
25,15
22,15
22,15
25,15
22,16
25,16
22,16
22,16
25,16
25,16
557,16
25,6
22,6
25,6
22,6
25,6
258,6
258,6
22,6
25,6
25,6
25,6
22,6
132,6
28,6
28,6
342,6
258,6
343,6
408,26
408,27
408,27
408,27
246,27
246,27
63,27
246,27
63,27
409,27
246,27
63,7
63,7
14,7
409,27
409,27
70,5
410,27
63,2
558,27
63,2
78,2
5,2
5,2
411,27
344,27
71,2
411,27
411,27
5,2
2,2
2,5
2,5
2,5
261,12
2,12
20,12
20,12
20,12
20,12
20,12
262,114
2,5
261,12
2,12
2,12
305,12
20,114
5,2
5,2
71,2
5,2
2,2
5,2
2,2
5,2
5,2
5,2
71,2
5,2
2,2
5,2
5,2
70,5
5,2
5,2
5,2
71,2
5,2
2,2
5,2
2,5
192,70
5,2
5,2
192,70
63,2
63,2
5,2
5,2
71,2
5,2
5,2
5,2
5,2
5,2
71,2
5,2
66,2
63,2
63,2
63,2
63,2
63,2
304,2
63,2
63,2
639,2
63,2
71,2
78,2
63,2
63,2
63,2
63,2
71,2
71,2
71,2
5,2
273,94
273,94
273,94
273,94
192,70
273,95
276,95
276,95
276,95
276,95
276,99
291,99
376,99
385,99
291,99
289,2
289,2
289,2
289,2
289,2
289,2
63,2
264,2
277,92
279,96
279,96
279,96
279,96
280,92
280,92
280,92
266,92
382,92
266,92
268,92
268,92
268,92
268,92
270,92
658,92
273,94
270,92
270,92
270,92
270,92
268,92
270,92
270,92
270,92
270,92
270,92
270,92
279,97
279,96
282,96
279,96
279,96
279,96
279,96
279,96
279,96
280,92
280,92
280,92
280,92
384,92
280,92
266,92
270,92
270,92
283,92
284,92
270,92
270,92
273,94
273,94
273,94
273,94
213,74
270,92
270,92
270,92
273,95
273,95
287,95
287,95
287,95
287,95
287,95
287,95
287,95
287,99
525,99
291,99
292,2
289,2
289,2
386,2
289,2
289,2
388,2
388,2
66,2
66,2
213,73
66,2
63,5
63,2
63,2
63,2
63,2
63,2
71,2
5,2
5,2
147,2
81,2
5,2
80,2
71,2
196,70
71,2
305,91
305,91
305,91
262,91
262,91
262,114
262,114
661,177
262,12
262,12
262,12
262,178
262,178
262,178
262,139
262,139
13,86
262,139
262,139
262,139
262,139
262,139
19,85
19,85
662,85
662,85
662,85
662,85
662,85
5,2
5,2
71,2
2,5
2,5
20,85
5,2
2,2
63,2
63,2
63,2
63,2
63,2
63,2
71,2
5,2
147,2
81,2
80,2
71,2
71,2
75,2
305,91
305,91
262,91
262,91
262,114
663,114
262,177
262,12
262,12
262,178
5,2
5,2
2,2
2,5
2,5
2,5
261,12
20,12
20,85
20,85
20,85
20,85
20,85
262,178
19,178
664,85
262,139
13,86
71,2
5,2
5,2
5,2
71,2
5,2
2,2
5,2
5,2
5,2
71,2
